physical_condition,series,architecture,K_C,K_D,n_binders,gradient_scale,mean_attachments_over_K_D,plotted_axis_coordinate,mean,lower_95_percent,upper_95_percent,trajectory_count,curve_role,arrival_time_limit,recording_time_limit,mean_recorded_duration,path_ci_time_limit,mean_path_ci_duration,observation_lag,mobile_fraction,effective_K_D_at_start,local_K_C_at_start,cleavage_rate_scale,path_ci_correction_coefficient
constrained thermal motion,mean_field_theory,polarized,10.0,329.6351136393482,10.0,1.001,0.0012475503006809,0.0012475503006809,3.5912994070628725,,,,gradient,500000.0,500000.0,234537.40415050072,100000.0,90639.3866041748,919.754526080395,0.9688545198737308,340.2317962889919,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,318.3870705141918,10.0,1.001,0.0013353147890283,0.0013353147890283,3.733740489337506,,,,gradient,500000.0,500000.0,227882.252413536,100000.0,89992.65085530121,893.6558918177883,0.9688545198737308,328.62216564328634,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,307.52284109367514,10.0,1.001,0.0014291833283365,0.0014291833283365,3.8792494953272674,,,,gradient,500000.0,500000.0,221269.58244906465,100000.0,89327.86826871312,867.7238527414299,0.9688545198737308,317.40868704803495,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,297.0293286143681,10.0,1.001,0.0015295730599706,0.0015295730599706,4.027714897945819,,,,gradient,500000.0,500000.0,214714.5371376963,100000.0,88645.65737216448,842.0177926968482,0.9688545198737308,306.57784272202133,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,286.8938832098894,10.0,1.001,0.0016369288601932,0.0016369288601932,4.179015342247453,,,,gradient,500000.0,500000.0,208232.4504540903,100000.0,87946.64258373712,816.5978449180013,0.9688545198737308,296.1165761473454,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,277.1042866615703,10.0,1.001,0.0017517251046924,0.0017517251046924,4.333020562314643,,,,gradient,500000.0,500000.0,201838.5697296861,100000.0,87231.46596455433,791.5238028615141,0.9688545198737308,286.0122763298714,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,267.64873766946505,10.0,1.001,0.0018744675373014,0.0018744675373014,4.489592277464981,,,,gradient,500000.0,500000.0,195547.78005797663,100000.0,86500.80034053825,766.8540394430456,0.9688545198737308,276.2527625967491,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,258.51583762595294,10.0,1.001,0.0020056952482524,0.0020056952482524,4.648585031417781,,,,gradient,500000.0,500000.0,189374.34105865008,100000.0,85755.36286808805,742.6444747398042,0.9688545198737308,266.826269912685,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,249.69457687478777,10.0,1.001,0.0021459827675044,0.0021459827675044,4.8098469444756935,,,,gradient,500000.0,500000.0,183331.64533445856,100000.0,84995.92812717645,718.9476287625826,0.9688545198737308,257.72143469726507,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,241.17432143902064,10.0,1.001,0.0022959422788744,0.0022959422788744,4.973220356272608,,,,gradient,500000.0,500000.0,177432.00659067146,100000.0,84223.33989323158,695.8117905516527,0.9688545198737308,248.92728112622365,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,232.9448002018065,10.0,1.001,0.0024562259608938,0.0024562259608938,5.1385423446373055,,,,gradient,500000.0,500000.0,171686.48365955224,100000.0,83438.52085810715,673.2803280766755,0.9688545198737308,240.4332079001559,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,224.9960925246335,10.0,1.001,0.0026275284604977,0.0026275284604977,5.305645113883444,,,,gradient,500000.0,500000.0,166104.74470172296,100000.0,82642.47972823496,651.3911556930312,0.9688545198737308,232.2289754647136,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,217.3186162880523,10.0,1.001,0.0028105895058362,0.0028105895058362,5.474356252882746,,,,gradient,500000.0,500000.0,160694.97378795812,100000.0,81836.31531123862,630.1763677959142,0.9688545198737308,224.3046936668831,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,10.0,209.9031163404896,10.0,1.001,0.0030061966646727,0.0030061966646727,5.644498869205535,,,,gradient,500000.0,500000.0,155463.8200362766,100000.0,81021.21739530191,609.6620393579474,0.9688545198737308,216.65080983246685,10.0,0.002,1.0
