explore_to_exploit_demand_ratio,reader_cleaver_coordinate,explore_density,escape_density,exploit_density,total_density,explore_fraction,escape_fraction,exploit_fraction,explore_escape_center,exploit_center,display_width
0.05,-0.2439356794724385,0.0135571754290661,0.0609490592028209,0.559322169668156,0.6338284043000432,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2398618394354599,0.0133385410551314,0.0599661435895767,0.5639531328261026,0.6372578174708108,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2357879993984815,0.013122011623397,0.0589926911751719,0.5685608709367223,0.6406755737352912,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2317141593615028,0.0129075994724025,0.0580287574300385,0.5731441923600078,0.6440805492624488,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2276403193245244,0.0126953160576161,0.057074393854581,0.5777019037482621,0.6474716136604594,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.223566479287546,0.0124851719609432,0.0561296480219214,0.5822328105512383,0.650847630534103,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2194926392505674,0.0122771769005468,0.0551945636220537,0.5867357175259762,0.6542074580485768,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2154187992135887,0.0120713397409717,0.0542691805073538,0.591209429251042,0.6575499494993677,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2113449591766101,0.0118676685035569,0.0533535347393941,0.5956527506448712,0.6608739538878223,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2072711191396319,0.0116661703771273,0.0524476586370107,0.6000644874879046,0.6641783165020427,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.2031972791026532,0.0114668517289534,0.0515515808255709,0.6044434469482124,0.6674618795027368,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1991234390656746,0.0112697181159645,0.0506653262873903,0.6087884381102804,0.6707234825136353,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.195049599028696,0.0110747742962083,0.0497889164132453,0.6130982725066468,0.6739619632161005,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1909757589917178,0.0108820242405403,0.0489223690549314,0.6173717646520579,0.6771761579475297,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1869019189547391,0.0106914711445362,0.0480656985788136,0.6216077325798152,0.6803649023031652,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1828280789177605,0.0105031174406128,0.0472189159203192,0.625804998379975,0.6835270317409071,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1787542388807819,0.0103169648103463,0.0463820286393189,0.6299623887390708,0.6866613821887362,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1746803988438037,0.0101330141969782,0.0455550409763484,0.6340787354810093,0.6897667906543361,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.170606558806825,0.0099512658180958,0.0447379539096152,0.6381528761088021,0.6928420958365132,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1665327187698464,0.0097717191784764,0.043930765212745,0.6421836543467762,0.6958861387379977,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1624588787328678,0.009594373083085,0.0431334695132125,0.6461699206829252,0.6988977632792228,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1583850386958896,0.0094192256502127,0.0423460583514104,0.6501105329110385,0.7018758169126615,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1543111986589109,0.0092462743247464,0.0415685202403042,0.6540043566722604,0.7048191512373111,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1502373586219323,0.009075515891558,0.040800840725627,0.6578502659957168,0.707726622612902,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1461635185849537,0.0089069464890024,0.040043002446562,0.6616471438378569,0.7105970927734214,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1420896785479755,0.0087405616225137,0.0392949851968677,0.6653938826201482,0.7134294294395297,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1380158385109968,0.0085763561782891,0.0385567659863962,0.6690893847647665,0.7162225069294519,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1339419984740182,0.0084143244370503,0.03782831910296,0.6727325632279156,0.718975206767926,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.12986815843704,0.0082544600878711,0.037109616174498,0.6763223420304222,0.7216864182927915,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1257943184000614,0.0080967562420626,0.0364006262314978,0.6798576567852429,0.7243550392588034,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1217204783630827,0.0079412054471044,0.0357013157696278,0.683337455221519,0.7269799764382513,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1176466383261041,0.0077877997006133,0.0350116488125351,0.6867606977048256,0.7295601462179742,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1135727982891259,0.007636530464339,0.0343315869747658,0.6901263577532524,0.7320944751923573,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1094989582521472,0.0074873886781769,0.0336610895247648,0.6934334225489603,0.7345819007519022,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.1054251182151686,0.0073403647741906,0.0330001134479132,0.6966808934448553,0.7370213716669592,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.10135127817819,0.0071954486906319,0.0323486135095615,0.6998677864660302,0.7394118486662237,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0972774381412118,0.0070526298859522,0.0317065423180186,0.7029931328056195,0.7417523050095904,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0932035981042331,0.0069118973527947,0.0310738503874569,0.7060559793147195,0.7440417270549712,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0891297580672545,0.0067732396319592,0.0304504862006946,0.7090553889860255,0.7462791148186794,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0850559180302759,0.0066366448263313,0.0298363962718174,0.7119904414308467,0.7484634825289954,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0809820779932977,0.0065021006147679,0.0292315252086021,0.7148602333491566,0.7505938591725267,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.076908237956319,0.00636959426593,0.0286358157747065,0.7176638789923463,0.7526692890329829,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0728343979193404,0.0062391126520561,0.0280492089515901,0.7204005106183424,0.7546888322219888,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0687605578823618,0.0061106422626683,0.0274716440001311,0.7230692789387728,0.7566515652015723,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0646867178453836,0.0059841692182024,0.0269030585219063,0.7256693535578486,0.7585565812979573,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0606128778084049,0.0058596792835571,0.0263433885201016,0.7281999234026525,0.7604029912063112,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0565390377714263,0.0057371578815531,0.0257925684600217,0.7306601971445139,0.7621899234860888,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0524651977344476,0.0056165901062967,0.0252505313291676,0.7330494036111728,0.7639165250466372,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0483913576974694,0.0054979607364402,0.0247172086968534,0.7353667921894258,0.7655819616227195,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0443175176604908,0.005381254248334,0.024192530773332,0.7376116332179639,0.76718541823963,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0402436776235122,0.0052664548290632,0.0236764264684052,0.7397832183701112,0.7687260996675797,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0361698375865335,0.0051535463893627,0.0231688234494868,0.7418808610261866,0.7702032308650362,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0320959975495553,0.0050425125764067,0.0226696481990978,0.7439038966352126,0.7716160574107171,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0280221575125767,0.0049333367864642,0.0221788260717649,0.7458516830657066,0.7729638459239357,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0239483174755981,0.0048260021774183,0.0216962813503014,0.7477236009452908,0.7742458844730106,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0198744774386194,0.004720491681142,0.021221937301446,0.7495190539888765,0.7754614829714646,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0158006374016412,0.0046167880157265,0.0207557162308382,0.7512374693151729,0.7766099735617377,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0117267973646626,0.0045148736975577,0.0202975395373088,0.7528782977512888,0.7776907109861554,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.007652957327684,0.0044147310532354,0.0198473277664676,0.7544410141251995,0.7787030729449026,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,-0.0035791172907058,0.0043163422313323,0.0194050006635662,0.7559251175458606,0.7796464604407591,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0004947227462728,0.0042196892139876,0.0189704772256201,0.7573301316707608,0.7805202981103686,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0045685627832514,0.004124753828332,0.0185436757527735,0.7586556049607113,0.7813240345418168,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0086424028202301,0.0040315177577409,0.0181245138988881,0.7599011109216831,0.7820571425783123,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0127162428572082,0.0039399625529114,0.017712908721344,0.7610662483335111,0.7827191196077666,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0167900828941869,0.003850069642761,0.0173087767300352,0.7621506414652912,0.7833094878380875,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0208639229311655,0.0037618203451441,0.0169120339355496,0.7631539402773104,0.7838277945580042,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0249377629681442,0.0036751958773844,0.0165225958965185,0.7640758206093565,0.7842736123832595,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0290116030051224,0.0035901773666202,0.0161403777661258,0.7649159843552681,0.7846465394880142,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.033085443042101,0.0035067458599599,0.0157652943377652,0.7656741596235898,0.784946199821315,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0371592830790796,0.0034248823344465,0.0153972600898367,0.7663501008842146,0.7851722433084979,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0412331231160583,0.003344567706828,0.0150361892296725,0.7669435891009004,0.7853243460374011,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0453069631530365,0.0032657828431333,0.0146819957365855,0.7674544318495622,0.7854022104292812,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0493808031900151,0.0031885085680502,0.0143345934040318,0.7678824634222492,0.7854055653943313,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0534546432269937,0.0031127256741057,0.0139938958808824,0.7682275449167298,0.785334166471718,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0575284832639724,0.0030384149306469,0.0136598167117979,0.7684895643116149,0.7851877959540596,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0616023233009506,0.0029655570926209,0.0133322693767007,0.7686684365269626,0.7849662629962842,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0656761633379292,0.0028941329091535,0.0130111673293426,0.7687641034703216,0.7846694037088179,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0697500033749078,0.0028241231319259,0.0126964240349635,0.7687765340681739,0.7842970812350634,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0738238434118865,0.0027555085233484,0.0123879530070381,0.768705724282756,0.7838491858131426,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0778976834488647,0.0026882698645313,0.0120856678431111,0.768551697114244,0.7833256348218866,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0819715234858433,0.0026223879630526,0.011789482259718,0.7683145025883038,0.7827263728110746,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.086045363522822,0.0025578436605223,0.0114993101263922,0.7679942177290123,0.782051371515927,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0901192035598006,0.0024946178399436,0.0112150654987585,0.7675909465171723,0.7813006298558745,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0941930435967788,0.0024326914328711,0.010936662650715,0.7671048198340517,0.780474173917638,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.0982668836337574,0.0023720454263668,0.0106640161057038,0.7665359953905909,0.7795720569226616,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1023407236707361,0.0023126608697535,0.0103970406670739,0.7658846576421308,0.7785943591789583,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1064145637077147,0.0022545188811676,0.0101356514475399,0.7651510176887256,0.7775411880174332,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1104884037446929,0.0021976006539111,0.009879763897738,0.7643353131611174,0.7764126777127666,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1145622437816715,0.0021418874626039,0.0096292938338865,0.763437808092458,0.7752089893889484,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1186360838186502,0.0020873606691378,0.0093841574645529,0.7624587927758744,0.7739303109095652,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1227099238556288,0.0020340017284339,0.0091442714165349,0.7613985836079846,0.7725768567529535,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.126783763892607,0.0019817921940024,0.0089095527598598,0.7602575229184875,0.7711488678723498,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1308576039295856,0.0019307137233096,0.0086799190319101,0.7590359787859446,0.7696466115411643,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1349314439665643,0.0018807480829509,0.0084552882606802,0.7577343448399052,0.7680703811835364,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1390052840035425,0.0018318771536327,0.0082355789871746,0.7563530400495128,0.7664204961903202,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1430791240405211,0.0017840829349647,0.0080207102869511,0.7548925084987586,0.7646973017206745,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1471529640774997,0.0017373475500644,0.0078106017908222,0.753353219148548,0.7629011684894348,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1512268041144784,0.0016916532499755,0.0076051737047193,0.7517356655857602,0.7610324925404551,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1553006441514566,0.0016469824179026,0.0074043468287309,0.7500403657594857,0.7590916950061193,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1593744841884352,0.0016033175732647,0.0072080425753231,0.7482678617046428,0.7570792218532306,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1634483242254139,0.0015606413755678,0.0070161829867543,0.7464187192531785,0.7549955436155008,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1675221642623925,0.0015189366281019,0.0068286907516909,0.7444935277330669,0.7528411551128598,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1715960042993707,0.0014781862814611,0.0066454892210376,0.7424928996553319,0.7506165751578308,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1756698443363493,0.0014383734368932,0.0064665024229912,0.7404174703893258,0.7483223462492103,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.179743684373328,0.0013994813494773,0.0062916550773301,0.7382678978265048,0.7459590342533123,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1838175244103066,0.001361493431135,0.00612087260895,0.7360448620329507,0.7435272280730358,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1878913644472848,0.0013243932534762,0.0059540811606579,0.7337490648908955,0.7410275393050297,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1919652044842634,0.0012881645504824,0.0057912076052362,0.731381229729512,0.7384606018852308,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.1960390445212421,0.0012527912210309,0.005632179556789,0.7289421009452461,0.7358270717230662,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2001128845582207,0.0012182573312611,0.0054769253813824,0.7264324436119651,0.7331276263246087,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2041867245951989,0.0011845471167876,0.0053253742069926,0.7238530430812096,0.7303629644049898,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2082605646321775,0.0011516449847613,0.0051774559327723,0.721204704572842,0.7275338054903757,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2123344046691562,0.0011195355157824,0.0050331012376509,0.7184882527563908,0.7246408895098242,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2164082447061348,0.0010882034656672,0.0048922415882789,0.7157045313233911,0.7216849763773373,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.220482084743113,0.0010576337670733,0.0047548092463311,0.7128544025510358,0.7186668455644404,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2245559247800916,0.0010278115309837,0.0046207372751821,0.7099387468574517,0.7155872956636176,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2286297648170703,0.0009987220480549,0.0044899595459655,0.7069584623489219,0.7124471439429424,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2327036048540489,0.0009703507898313,0.0043624107430325,0.7039144643593775,0.7092472258922414,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2367774448910271,0.0009426834098281,0.0042380263688221,0.7008076849824932,0.7059883947611435,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2408512849280057,0.0009157057444868,0.0041167427481564,0.6976390725967153,0.7026715210893586,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2449251249649844,0.0008894038140062,0.0039984970319746,0.6944095913835682,0.6992974922295491,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.248998965001963,0.0008637638230508,0.0038832272005206,0.6911202208395731,0.6958672118631446,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2530728050389412,0.0008387721613412,0.0037708720659954,0.6877719552821306,0.6923815995094674,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2571466450759199,0.0008144154041285,0.0036613712746903,0.6843658033497092,0.6888415900285282,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2612204851128985,0.000790680312556,0.003554665308613,0.6809027874966986,0.6852481331178677,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2652943251498767,0.0007675538339112,0.0034506954866209,0.677383943483274,0.6816021928038062,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2693681651868553,0.0007450231017713,0.0033494039650751,0.6738103198606269,0.6779047469274734,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.273442005223834,0.0007230754360453,0.0032507337380283,0.6701829774519269,0.6741567866260006,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2775158452608126,0.0007016983429148,0.0031546286369609,0.6665029888293635,0.6703593158092392,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2815896852977908,0.0006808795146777,0.0030610333300776,0.6627714377876333,0.6665133506323886,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2856635253347694,0.0006606068294975,0.0029698933211789,0.6589894188142282,0.6626199189649048,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2897373653717481,0.0006408683510603,0.0028811549481204,0.6551580365568942,0.658680059856075,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
0.05,0.2938112054087267,0.0006216523281432,0.0027947653808728,0.6512784052886089,0.654694822997625,0.0447152231896085,0.2010264453469952,0.7542583314633963,-0.8535831071244682,0.0683214254801594,0.3914968086627235
